"Transcript_ID" "Gene_Name" "Description"
"ENST00000371809" "IFIT1B" "protein_coding"
"ENST00000238936" "MFSD13A" "protein_coding"
"ENST00000369931" "MFSD13A" "protein_coding"
"ENST00000450947" "MFSD13A" "protein_coding"
"ENST00000428200" "MFSD13A" "lncRNA"
"ENST00000469294" "MFSD13A" "lncRNA"
"ENST00000369287" "CCDC186" "protein_coding"
"ENST00000648613" "CCDC186" "protein_coding"
"ENST00000428953" "CCDC186" "protein_coding"
"ENST00000497592" "CCDC186" "lncRNA"
"ENST00000490661" "CCDC186" "retained_intron"
"ENST00000369285" "CCDC186" "protein_coding"
"ENST00000369286" "CCDC186" "protein_coding"
"ENST00000355371" "SHTN1" "protein_coding"
"ENST00000615301" "SHTN1" "protein_coding"
"ENST00000260777" "SHTN1" "protein_coding"
"ENST00000497044" "SHTN1" "lncRNA"
"ENST00000392903" "SHTN1" "protein_coding"
"ENST00000392901" "SHTN1" "protein_coding"
"ENST00000490615" "SHTN1" "lncRNA"
"ENST00000398250" "PLPP4" "protein_coding"
"ENST00000427079" "PLPP4" "protein_coding"
"ENST00000369073" "PLPP4" "protein_coding"
"ENST00000496437" "PLPP4" "lncRNA"
"ENST00000607359" "ADGRA1" "protein_coding"
"ENST00000392607" "ADGRA1" "protein_coding"
"ENST00000392606" "ADGRA1" "protein_coding"
"ENST00000278025" "FUOM" "protein_coding"
"ENST00000368552" "FUOM" "protein_coding"
"ENST00000447176" "FUOM" "protein_coding"
"ENST00000465384" "FUOM" "lncRNA"
"ENST00000368551" "FUOM" "protein_coding"
"ENST00000478895" "FUOM" "lncRNA"
"ENST00000526104" "RIC8A" "protein_coding"
"ENST00000325207" "RIC8A" "protein_coding"
"ENST00000528357" "RIC8A" "protein_coding"
"ENST00000526982" "RIC8A" "nonsense_mediated_decay"
"ENST00000532373" "RIC8A" "retained_intron"
"ENST00000530889" "RIC8A" "protein_coding"
"ENST00000626818" "RIC8A" "protein_coding"
"ENST00000527696" "RIC8A" "protein_coding"
"ENST00000527468" "RIC8A" "protein_coding"
"ENST00000527728" "RIC8A" "protein_coding"
"ENST00000527039" "RIC8A" "retained_intron"
"ENST00000530149" "RIC8A" "retained_intron"
"ENST00000532241" "RIC8A" "retained_intron"
"ENST00000524854" "RIC8A" "protein_coding"
"ENST00000529275" "RIC8A" "protein_coding"
"ENST00000526557" "RIC8A" "retained_intron"
"ENST00000531541" "RIC8A" "lncRNA"
"ENST00000282032" "ARL14EP" "protein_coding"
"ENST00000532047" "ARL14EP" "retained_intron"
"ENST00000530909" "ARL14EP" "protein_coding"
"ENST00000533457" "ARL14EP" "lncRNA"
"ENST00000535042" "TMEM258" "lncRNA"
"ENST00000537328" "TMEM258" "protein_coding"
"ENST00000541893" "TMEM258" "nonsense_mediated_decay"
"ENST00000545210" "TMEM258" "nonsense_mediated_decay"
"ENST00000257262" "TMEM258" "nonsense_mediated_decay"
"ENST00000535297" "TMEM258" "nonsense_mediated_decay"
"ENST00000543510" "TMEM258" "protein_coding"
"ENST00000540434" "TMEM258" "retained_intron"
"ENST00000355703" "PCNX3" "protein_coding"
"ENST00000531045" "PCNX3" "lncRNA"
"ENST00000530174" "PCNX3" "retained_intron"
"ENST00000439247" "PCNX3" "retained_intron"
"ENST00000531280" "PCNX3" "lncRNA"
"ENST00000647510" "SPTBN2" "lncRNA"
"ENST00000533211" "SPTBN2" "protein_coding"
"ENST00000309996" "SPTBN2" "protein_coding"
"ENST00000617502" "SPTBN2" "protein_coding"
"ENST00000529997" "SPTBN2" "protein_coding"
"ENST00000528051" "SPTBN2" "retained_intron"
"ENST00000611817" "SPTBN2" "protein_coding"
"ENST00000530775" "SPTBN2" "retained_intron"
"ENST00000532650" "SPTBN2" "retained_intron"
"ENST00000532902" "SPTBN2" "retained_intron"
"ENST00000530665" "SPTBN2" "retained_intron"
"ENST00000527010" "SPTBN2" "protein_coding"
"ENST00000651232" "SPTBN2" "protein_coding"
"ENST00000308595" "GRK2" "protein_coding"
"ENST00000526285" "GRK2" "protein_coding"
"ENST00000530291" "GRK2" "lncRNA"
"ENST00000416281" "GRK2" "retained_intron"
"ENST00000529738" "GRK2" "lncRNA"
"ENST00000533077" "GRK2" "retained_intron"
"ENST00000534651" "GRK2" "retained_intron"
"ENST00000532099" "GRK2" "lncRNA"
"ENST00000526572" "GRK2" "retained_intron"
"ENST00000527176" "GRK2" "lncRNA"
"ENST00000529815" "GRK2" "retained_intron"
"ENST00000531390" "GRK2" "retained_intron"
"ENST00000532611" "GRK2" "retained_intron"
"ENST00000524899" "GRK2" "lncRNA"
"ENST00000304363" "KMT5B" "protein_coding"
"ENST00000615954" "KMT5B" "protein_coding"
"ENST00000441488" "KMT5B" "nonsense_mediated_decay"
"ENST00000427752" "KMT5B" "nonsense_mediated_decay"
"ENST00000401547" "KMT5B" "protein_coding"
"ENST00000405515" "KMT5B" "protein_coding"
"ENST00000402789" "KMT5B" "protein_coding"
"ENST00000402185" "KMT5B" "protein_coding"
"ENST00000323599" "KMT5B" "nonsense_mediated_decay"
"ENST00000533271" "KMT5B" "lncRNA"
"ENST00000524672" "KMT5B" "retained_intron"
"ENST00000453170" "KMT5B" "protein_coding"
"ENST00000458496" "KMT5B" "protein_coding"
"ENST00000434573" "KMT5B" "protein_coding"
"ENST00000466295" "KMT5B" "retained_intron"
"ENST00000304771" "MAP6" "protein_coding"
"ENST00000526740" "MAP6" "protein_coding"
"ENST00000526689" "MAP6" "lncRNA"
"ENST00000434603" "MAP6" "protein_coding"
"ENST00000529901" "THAP12" "retained_intron"
"ENST00000260045" "THAP12" "protein_coding"
"ENST00000528993" "THAP12" "nonsense_mediated_decay"
"ENST00000525277" "THAP12" "retained_intron"
"ENST00000531878" "THAP12" "lncRNA"
"ENST00000427574" "EMSY" "retained_intron"
"ENST00000533988" "EMSY" "protein_coding"
"ENST00000524490" "EMSY" "protein_coding"
"ENST00000334736" "EMSY" "protein_coding"
"ENST00000525959" "EMSY" "lncRNA"
"ENST00000533972" "EMSY" "protein_coding"
"ENST00000528826" "EMSY" "retained_intron"
"ENST00000524767" "EMSY" "protein_coding"
"ENST00000533248" "EMSY" "protein_coding"
"ENST00000525919" "EMSY" "protein_coding"
"ENST00000525038" "EMSY" "protein_coding"
"ENST00000529032" "EMSY" "protein_coding"
"ENST00000531998" "EMSY" "protein_coding"
"ENST00000524451" "EMSY" "protein_coding"
"ENST00000531641" "EMSY" "retained_intron"
"ENST00000534573" "EMSY" "retained_intron"
"ENST00000532719" "EMSY" "protein_coding"
"ENST00000531793" "EMSY" "protein_coding"
"ENST00000533986" "HIKESHI" "protein_coding"
"ENST00000278483" "HIKESHI" "protein_coding"
"ENST00000531485" "HIKESHI" "lncRNA"
"ENST00000528004" "HIKESHI" "nonsense_mediated_decay"
"ENST00000532270" "HIKESHI" "lncRNA"
"ENST00000530208" "HIKESHI" "lncRNA"
"ENST00000618164" "HIKESHI" "protein_coding"
"ENST00000529405" "HIKESHI" "retained_intron"
"ENST00000320585" "CHORDC1" "protein_coding"
"ENST00000529987" "CHORDC1" "protein_coding"
"ENST00000533724" "CHORDC1" "retained_intron"
"ENST00000457199" "CHORDC1" "protein_coding"
"ENST00000529726" "CHORDC1" "protein_coding"
"ENST00000525317" "CHORDC1" "nonsense_mediated_decay"
"ENST00000533772" "CHORDC1" "nonsense_mediated_decay"
"ENST00000530765" "CHORDC1" "protein_coding"
"ENST00000533062" "CHORDC1" "nonsense_mediated_decay"
"ENST00000529402" "CHORDC1" "nonsense_mediated_decay"
"ENST00000533739" "CHORDC1" "retained_intron"
"ENST00000409977" "VSTM5" "protein_coding"
"ENST00000398221" "VSTM5" "nonsense_mediated_decay"
"ENST00000414919" "VSTM5" "retained_intron"
"ENST00000389506" "KMT2A" "protein_coding"
"ENST00000534358" "KMT2A" "protein_coding"
"ENST00000531904" "KMT2A" "protein_coding"
"ENST00000649699" "KMT2A" "protein_coding"
"ENST00000532204" "KMT2A" "protein_coding"
"ENST00000529852" "KMT2A" "protein_coding"
"ENST00000533790" "KMT2A" "protein_coding"
"ENST00000527869" "KMT2A" "protein_coding"
"ENST00000649690" "KMT2A" "protein_coding"
"ENST00000648029" "KMT2A" "retained_intron"
"ENST00000647638" "KMT2A" "retained_intron"
"ENST00000649666" "KMT2A" "protein_coding"
"ENST00000648910" "KMT2A" "retained_intron"
"ENST00000420751" "KMT2A" "lncRNA"
"ENST00000392873" "KMT2A" "retained_intron"
"ENST00000649410" "KMT2A" "lncRNA"
"ENST00000528278" "KMT2A" "retained_intron"
"ENST00000534085" "KMT2A" "retained_intron"
"ENST00000647944" "KMT2A" "protein_coding"
"ENST00000649878" "KMT2A" "nonsense_mediated_decay"
"ENST00000648565" "KMT2A" "lncRNA"
"ENST00000534678" "KMT2A" "retained_intron"
"ENST00000527839" "KMT2A" "retained_intron"
"ENST00000525408" "KMT2A" "retained_intron"
"ENST00000239614" "MSANTD2" "protein_coding"
"ENST00000374979" "MSANTD2" "protein_coding"
"ENST00000526629" "MSANTD2" "protein_coding"
"ENST00000650095" "MSANTD2" "lncRNA"
"ENST00000524950" "MSANTD2" "protein_coding"
"ENST00000533514" "MSANTD2" "retained_intron"
"ENST00000527140" "MSANTD2" "nonsense_mediated_decay"
"ENST00000634413" "MSANTD2" "lncRNA"
"ENST00000540656" "PIANP" "protein_coding"
"ENST00000320591" "PIANP" "protein_coding"
"ENST00000534837" "PIANP" "protein_coding"
"ENST00000545917" "PIANP" "protein_coding"
"ENST00000542740" "PIANP" "protein_coding"
"ENST00000536467" "PIANP" "protein_coding"
"ENST00000290510" "P3H3" "protein_coding"
"ENST00000536140" "P3H3" "retained_intron"
"ENST00000544813" "P3H3" "lncRNA"
"ENST00000612048" "P3H3" "retained_intron"
"ENST00000538102" "P3H3" "lncRNA"
"ENST00000541956" "P3H3" "retained_intron"
"ENST00000544200" "P3H3" "retained_intron"
"ENST00000544949" "P3H3" "retained_intron"
"ENST00000540406" "P3H3" "retained_intron"
"ENST00000545596" "P3H3" "retained_intron"
"ENST00000542976" "P3H3" "retained_intron"
"ENST00000279550" "YBX3" "protein_coding"
"ENST00000228251" "YBX3" "protein_coding"
"ENST00000540447" "YBX3" "retained_intron"
"ENST00000540975" "YBX3" "lncRNA"
"ENST00000546164" "YBX3" "lncRNA"
"ENST00000536823" "YBX3" "retained_intron"
"ENST00000366286" "YBX3" "lncRNA"
"ENST00000542002" "YBX3" "retained_intron"
"ENST00000366290" "YBX3" "retained_intron"
"ENST00000542641" "YBX3" "retained_intron"
"ENST00000541351" "YBX3" "lncRNA"
"ENST00000544504" "YBX3" "lncRNA"
"ENST00000539204" "YBX3" "lncRNA"
"ENST00000544622" "YBX3" "protein_coding"
"ENST00000546298" "YBX3" "lncRNA"
"ENST00000544501" "YBX3" "lncRNA"
"ENST00000536107" "YBX3" "retained_intron"
"ENST00000540747" "YBX3" "lncRNA"
"ENST00000197268" "FAM234B" "protein_coding"
"ENST00000416494" "FAM234B" "nonsense_mediated_decay"
"ENST00000537625" "FAM234B" "protein_coding"
"ENST00000535974" "FAM234B" "lncRNA"
"ENST00000541950" "FAM234B" "retained_intron"
"ENST00000540455" "FAM234B" "retained_intron"
"ENST00000333957" "C2CD5" "protein_coding"
"ENST00000446597" "C2CD5" "protein_coding"
"ENST00000536386" "C2CD5" "protein_coding"
"ENST00000396028" "C2CD5" "protein_coding"
"ENST00000542676" "C2CD5" "protein_coding"
"ENST00000545552" "C2CD5" "protein_coding"
"ENST00000539615" "C2CD5" "protein_coding"
"ENST00000543888" "C2CD5" "retained_intron"
"ENST00000540245" "C2CD5" "retained_intron"
"ENST00000537643" "C2CD5" "lncRNA"
"ENST00000541310" "C2CD5" "retained_intron"
"ENST00000543797" "C2CD5" "retained_intron"
"ENST00000542768" "C2CD5" "retained_intron"
"ENST00000543855" "C2CD5" "lncRNA"
"ENST00000542683" "C2CD5" "nonsense_mediated_decay"
"ENST00000535555" "C2CD5" "protein_coding"
"ENST00000540703" "C2CD5" "lncRNA"
"ENST00000535304" "C2CD5" "retained_intron"
"ENST00000381356" "ETFRF1" "protein_coding"
"ENST00000557540" "ETFRF1" "protein_coding"
"ENST00000555711" "ETFRF1" "protein_coding"
"ENST00000556885" "ETFRF1" "protein_coding"
"ENST00000554266" "ETFRF1" "protein_coding"
"ENST00000556351" "ETFRF1" "protein_coding"
"ENST00000556927" "ETFRF1" "protein_coding"
"ENST00000555151" "ETFRF1" "lncRNA"
"ENST00000556402" "ETFRF1" "protein_coding"
"ENST00000553788" "ETFRF1" "protein_coding"
"ENST00000556198" "ETFRF1" "protein_coding"
"ENST00000548147" "KANSL2" "nonsense_mediated_decay"
"ENST00000546701" "KANSL2" "nonsense_mediated_decay"
"ENST00000550347" "KANSL2" "protein_coding"
"ENST00000420613" "KANSL2" "protein_coding"
"ENST00000549463" "KANSL2" "lncRNA"
"ENST00000548701" "KANSL2" "lncRNA"
"ENST00000547087" "KANSL2" "protein_coding"
"ENST00000549574" "KANSL2" "nonsense_mediated_decay"
"ENST00000553086" "KANSL2" "protein_coding"
"ENST00000547582" "KANSL2" "nonsense_mediated_decay"
"ENST00000547536" "KANSL2" "retained_intron"
"ENST00000550931" "KANSL2" "protein_coding"
"ENST00000550870" "KANSL2" "protein_coding"
"ENST00000548254" "KANSL2" "retained_intron"
"ENST00000548304" "KANSL2" "protein_coding"
"ENST00000301067" "KMT2D" "protein_coding"
"ENST00000526209" "KMT2D" "protein_coding"
"ENST00000552391" "KMT2D" "retained_intron"
"ENST00000549743" "KMT2D" "lncRNA"
"ENST00000549799" "KMT2D" "lncRNA"
"ENST00000550356" "KMT2D" "retained_intron"
"ENST00000650290" "KMT2D" "protein_coding"
"ENST00000547610" "KMT2D" "protein_coding"
"ENST00000228468" "ASIC1" "protein_coding"
"ENST00000447966" "ASIC1" "protein_coding"
"ENST00000550558" "ASIC1" "nonsense_mediated_decay"
"ENST00000453327" "ASIC1" "protein_coding"
"ENST00000551199" "ASIC1" "retained_intron"
"ENST00000552438" "ASIC1" "protein_coding"
"ENST00000549792" "ASIC1" "retained_intron"
"ENST00000548350" "ASIC1" "retained_intron"
"ENST00000552633" "ASIC1" "protein_coding"
"ENST00000317943" "COX14" "protein_coding"
"ENST00000550654" "COX14" "protein_coding"
"ENST00000550487" "COX14" "protein_coding"
"ENST00000548985" "COX14" "protein_coding"
"ENST00000317551" "CERS5" "protein_coding"
"ENST00000422340" "CERS5" "protein_coding"
"ENST00000551697" "CERS5" "nonsense_mediated_decay"
"ENST00000553122" "CERS5" "protein_coding"
"ENST00000550919" "CERS5" "protein_coding"
"ENST00000380189" "CERS5" "nonsense_mediated_decay"
"ENST00000551005" "CERS5" "retained_intron"
"ENST00000547787" "CERS5" "nonsense_mediated_decay"
"ENST00000546406" "CERS5" "retained_intron"
"ENST00000550079" "CERS5" "retained_intron"
"ENST00000551757" "CERS5" "retained_intron"
"ENST00000548942" "CERS5" "lncRNA"
"ENST00000550547" "CERS5" "protein_coding"
"ENST00000438450" "CERS5" "nonsense_mediated_decay"
"ENST00000547138" "CERS5" "lncRNA"
"ENST00000546676" "CERS5" "retained_intron"
"ENST00000542320" "CERS5" "nonsense_mediated_decay"
"ENST00000547800" "CERS5" "protein_coding"
"ENST00000549089" "CERS5" "retained_intron"
"ENST00000548930" "CERS5" "lncRNA"
"ENST00000551384" "CERS5" "retained_intron"
"ENST00000549389" "CERS5" "nonsense_mediated_decay"
"ENST00000550258" "CERS5" "nonsense_mediated_decay"
"ENST00000547455" "CERS5" "nonsense_mediated_decay"
"ENST00000546514" "CERS5" "nonsense_mediated_decay"
"ENST00000549942" "CERS5" "lncRNA"
"ENST00000550899" "CERS5" "nonsense_mediated_decay"
"ENST00000547852" "CERS5" "lncRNA"
"ENST00000447747" "NABP2" "protein_coding"
"ENST00000399713" "NABP2" "protein_coding"
"ENST00000267023" "NABP2" "protein_coding"
"ENST00000479016" "NABP2" "retained_intron"
"ENST00000380198" "NABP2" "protein_coding"
"ENST00000341463" "NABP2" "protein_coding"
"ENST00000261226" "TMCC3" "protein_coding"
"ENST00000551457" "TMCC3" "protein_coding"
"ENST00000548918" "TMCC3" "protein_coding"
"ENST00000552239" "TMCC3" "lncRNA"
"ENST00000535095" "METAP2" "nonsense_mediated_decay"
"ENST00000546753" "METAP2" "protein_coding"
"ENST00000261220" "METAP2" "protein_coding"
"ENST00000549502" "METAP2" "protein_coding"
"ENST00000553151" "METAP2" "protein_coding"
"ENST00000323666" "METAP2" "protein_coding"
"ENST00000550777" "METAP2" "protein_coding"
"ENST00000551840" "METAP2" "protein_coding"
"ENST00000549136" "METAP2" "retained_intron"
"ENST00000549808" "METAP2" "protein_coding"
"ENST00000546478" "METAP2" "retained_intron"
"ENST00000548195" "WASHC4" "protein_coding"
"ENST00000311317" "WASHC4" "retained_intron"
"ENST00000332180" "WASHC4" "protein_coding"
"ENST00000550053" "WASHC4" "nonsense_mediated_decay"
"ENST00000620430" "WASHC4" "protein_coding"
"ENST00000547404" "WASHC4" "nonsense_mediated_decay"
"ENST00000550613" "WASHC4" "retained_intron"
"ENST00000548534" "WASHC4" "retained_intron"
"ENST00000550786" "WASHC4" "retained_intron"
"ENST00000552203" "WASHC4" "protein_coding"
"ENST00000551224" "WASHC4" "protein_coding"
"ENST00000551290" "WASHC4" "lncRNA"
"ENST00000547171" "WASHC4" "lncRNA"
"ENST00000550036" "WASHC4" "retained_intron"
"ENST00000548125" "TMEM263" "protein_coding"
"ENST00000547242" "TMEM263" "protein_coding"
"ENST00000551489" "TMEM263" "protein_coding"
"ENST00000550344" "TMEM263" "protein_coding"
"ENST00000280756" "TMEM263" "protein_coding"
"ENST00000547081" "TMEM263" "protein_coding"
"ENST00000551813" "TMEM263" "protein_coding"
"ENST00000548806" "TMEM263" "lncRNA"
"ENST00000551237" "TMEM263" "lncRNA"
"ENST00000538285" "FAM216A" "retained_intron"
"ENST00000548869" "FAM216A" "retained_intron"
"ENST00000548449" "FAM216A" "nonsense_mediated_decay"
"ENST00000377673" "FAM216A" "protein_coding"
"ENST00000546396" "FAM216A" "retained_intron"
"ENST00000547539" "FAM216A" "retained_intron"
"ENST00000330479" "KMT5A" "protein_coding"
"ENST00000402868" "KMT5A" "protein_coding"
"ENST00000437519" "KMT5A" "nonsense_mediated_decay"
"ENST00000537270" "KMT5A" "lncRNA"
"ENST00000478781" "KMT5A" "lncRNA"
"ENST00000461103" "KMT5A" "retained_intron"
"ENST00000462311" "KMT5A" "retained_intron"
"ENST00000437502" "KMT5A" "protein_coding"
"ENST00000485469" "KMT5A" "lncRNA"
"ENST00000400018" "SKA3" "protein_coding"
"ENST00000298260" "SKA3" "nonsense_mediated_decay"
"ENST00000314759" "SKA3" "protein_coding"
"ENST00000462482" "SKA3" "nonsense_mediated_decay"
"ENST00000465471" "SKA3" "nonsense_mediated_decay"
"ENST00000536239" "SKA3" "retained_intron"
"ENST00000475251" "SKA3" "retained_intron"
"ENST00000352251" "PROSER1" "protein_coding"
"ENST00000625998" "PROSER1" "protein_coding"
"ENST00000484434" "PROSER1" "lncRNA"
"ENST00000468017" "PROSER1" "lncRNA"
"ENST00000492646" "PROSER1" "retained_intron"
"ENST00000602512" "PROSER1" "retained_intron"
"ENST00000602899" "PROSER1" "retained_intron"
"ENST00000496138" "PROSER1" "retained_intron"
"ENST00000436678" "PROSER1" "retained_intron"
"ENST00000418503" "PROSER1" "protein_coding"
"ENST00000602534" "PROSER1" "retained_intron"
"ENST00000379310" "VWA8" "protein_coding"
"ENST00000478987" "VWA8" "lncRNA"
"ENST00000281496" "VWA8" "protein_coding"
"ENST00000379302" "VWA8" "retained_intron"
"ENST00000611650" "GPALPP1" "protein_coding"
"ENST00000379151" "GPALPP1" "protein_coding"
"ENST00000361121" "GPALPP1" "protein_coding"
"ENST00000479068" "GPALPP1" "lncRNA"
"ENST00000497558" "GPALPP1" "nonsense_mediated_decay"
"ENST00000357537" "GPALPP1" "protein_coding"
"ENST00000473119" "GPALPP1" "lncRNA"
"ENST00000424185" "NAXD" "protein_coding"
"ENST00000470164" "NAXD" "lncRNA"
"ENST00000309957" "NAXD" "protein_coding"
"ENST00000216297" "SUPT16H" "protein_coding"
"ENST00000557394" "SUPT16H" "retained_intron"
"ENST00000552829" "SUPT16H" "retained_intron"
"ENST00000556309" "SUPT16H" "nonsense_mediated_decay"
"ENST00000556217" "SUPT16H" "retained_intron"
"ENST00000557652" "SUPT16H" "nonsense_mediated_decay"
"ENST00000555752" "SUPT16H" "retained_intron"
"ENST00000555943" "SUPT16H" "protein_coding"
"ENST00000342740" "CARMIL3" "protein_coding"
"ENST00000559694" "CARMIL3" "retained_intron"
"ENST00000561354" "CARMIL3" "retained_intron"
"ENST00000560349" "CARMIL3" "retained_intron"
"ENST00000558045" "EMC9" "retained_intron"
"ENST00000560403" "EMC9" "protein_coding"
"ENST00000419198" "EMC9" "protein_coding"
"ENST00000216799" "EMC9" "protein_coding"
"ENST00000560600" "EMC9" "nonsense_mediated_decay"
"ENST00000559101" "EMC9" "retained_intron"
"ENST00000558200" "EMC9" "lncRNA"
"ENST00000557148" "MIA2" "protein_coding"
"ENST00000553728" "MIA2" "protein_coding"
"ENST00000555143" "MIA2" "lncRNA"
"ENST00000280082" "MIA2" "protein_coding"
"ENST00000640607" "MIA2" "protein_coding"
"ENST00000554392" "MIA2" "protein_coding"
"ENST00000555716" "MIA2" "protein_coding"
"ENST00000341749" "MIA2" "protein_coding"
"ENST00000557038" "MIA2" "protein_coding"
"ENST00000396165" "MIA2" "protein_coding"
"ENST00000556990" "MIA2" "lncRNA"
"ENST00000396158" "MIA2" "protein_coding"
"ENST00000280083" "MIA2" "protein_coding"
"ENST00000341502" "MIA2" "protein_coding"
"ENST00000556148" "MIA2" "protein_coding"
"ENST00000348007" "MIA2" "protein_coding"
"ENST00000553352" "MIA2" "protein_coding"
"ENST00000556593" "MIA2" "retained_intron"
"ENST00000553383" "MIA2" "retained_intron"
"ENST00000554070" "AREL1" "nonsense_mediated_decay"
"ENST00000557401" "AREL1" "lncRNA"
"ENST00000356357" "AREL1" "protein_coding"
"ENST00000555330" "AREL1" "nonsense_mediated_decay"
"ENST00000557688" "AREL1" "retained_intron"
"ENST00000556202" "AREL1" "protein_coding"
"ENST00000481010" "AREL1" "nonsense_mediated_decay"
"ENST00000556327" "AREL1" "retained_intron"
"ENST00000469797" "AREL1" "retained_intron"
"ENST00000490805" "AREL1" "protein_coding"
"ENST00000553411" "AREL1" "nonsense_mediated_decay"
"ENST00000553279" "AREL1" "nonsense_mediated_decay"
"ENST00000556589" "AREL1" "lncRNA"
"ENST00000555249" "AREL1" "protein_coding"
"ENST00000473934" "AREL1" "lncRNA"
"ENST00000554525" "AREL1" "lncRNA"
"ENST00000556860" "AREL1" "lncRNA"
"ENST00000555437" "CIPC" "protein_coding"
"ENST00000556863" "CIPC" "retained_intron"
"ENST00000361786" "CIPC" "protein_coding"
"ENST00000555611" "CIPC" "protein_coding"
"ENST00000554658" "CIPC" "protein_coding"
"ENST00000557115" "CIPC" "protein_coding"
"ENST00000554447" "CIPC" "protein_coding"
"ENST00000555200" "CIPC" "protein_coding"
"ENST00000343765" "VIPAS39" "protein_coding"
"ENST00000327028" "VIPAS39" "protein_coding"
"ENST00000557658" "VIPAS39" "protein_coding"
"ENST00000553888" "VIPAS39" "protein_coding"
"ENST00000448935" "VIPAS39" "protein_coding"
"ENST00000556412" "VIPAS39" "protein_coding"
"ENST00000553576" "VIPAS39" "retained_intron"
"ENST00000553691" "VIPAS39" "retained_intron"
"ENST00000555854" "VIPAS39" "retained_intron"
"ENST00000557466" "VIPAS39" "protein_coding"
"ENST00000556909" "VIPAS39" "lncRNA"
"ENST00000613856" "SLIRP" "protein_coding"
"ENST00000557342" "SLIRP" "protein_coding"
"ENST00000238688" "SLIRP" "protein_coding"
"ENST00000557623" "SLIRP" "protein_coding"
"ENST00000557431" "SLIRP" "protein_coding"
"ENST00000555890" "SLIRP" "nonsense_mediated_decay"
"ENST00000556831" "SLIRP" "protein_coding"
"ENST00000554074" "SLIRP" "retained_intron"
"ENST00000556375" "SLIRP" "protein_coding"
"ENST00000556310" "SLIRP" "nonsense_mediated_decay"
"ENST00000553981" "SLIRP" "protein_coding"
"ENST00000556956" "SLIRP" "retained_intron"
"ENST00000306954" "GON7" "protein_coding"
"ENST00000556566" "GON7" "protein_coding"
"ENST00000409074" "COA8" "protein_coding"
"ENST00000440963" "COA8" "protein_coding"
"ENST00000458117" "COA8" "nonsense_mediated_decay"
"ENST00000554625" "COA8" "retained_intron"
"ENST00000556253" "COA8" "protein_coding"
"ENST00000489117" "COA8" "nonsense_mediated_decay"
"ENST00000495778" "COA8" "protein_coding"
"ENST00000492189" "COA8" "protein_coding"
"ENST00000477116" "COA8" "protein_coding"
"ENST00000473127" "COA8" "protein_coding"
"ENST00000497901" "COA8" "lncRNA"
"ENST00000476323" "COA8" "protein_coding"
"ENST00000554876" "COA8" "protein_coding"
"ENST00000555660" "COA8" "nonsense_mediated_decay"
"ENST00000474271" "COA8" "lncRNA"
"ENST00000557079" "COA8" "retained_intron"
"ENST00000414716" "CEP170B" "protein_coding"
"ENST00000556508" "CEP170B" "protein_coding"
"ENST00000453495" "CEP170B" "protein_coding"
"ENST00000251181" "CEP170B" "retained_intron"
"ENST00000256545" "EMC7" "protein_coding"
"ENST00000527822" "EMC7" "protein_coding"
"ENST00000528949" "EMC7" "protein_coding"
"ENST00000532113" "EMC7" "lncRNA"
"ENST00000249209" "EMC4" "protein_coding"
"ENST00000267750" "EMC4" "protein_coding"
"ENST00000560911" "EMC4" "nonsense_mediated_decay"
"ENST00000557941" "EMC4" "retained_intron"
"ENST00000561372" "EMC4" "protein_coding"
"ENST00000559078" "EMC4" "protein_coding"
"ENST00000558205" "EMC4" "nonsense_mediated_decay"
"ENST00000557879" "EMC4" "protein_coding"
"ENST00000558102" "EMC4" "nonsense_mediated_decay"
"ENST00000559421" "EMC4" "protein_coding"
"ENST00000558810" "EMC4" "retained_intron"
"ENST00000561246" "EMC4" "retained_intron"
"ENST00000560947" "EMC4" "protein_coding"
"ENST00000260385" "RMDN3" "protein_coding"
"ENST00000560588" "RMDN3" "retained_intron"
"ENST00000338376" "RMDN3" "protein_coding"
"ENST00000558777" "RMDN3" "nonsense_mediated_decay"
"ENST00000557831" "RMDN3" "retained_intron"
"ENST00000558232" "RMDN3" "protein_coding"
"ENST00000560779" "RMDN3" "retained_intron"
"ENST00000558560" "RMDN3" "lncRNA"
"ENST00000560460" "RMDN3" "protein_coding"
"ENST00000558364" "RMDN3" "lncRNA"
"ENST00000560905" "RMDN3" "protein_coding"
"ENST00000558351" "CHP1" "lncRNA"
"ENST00000560411" "CHP1" "nonsense_mediated_decay"
"ENST00000560784" "CHP1" "nonsense_mediated_decay"
"ENST00000561280" "CHP1" "lncRNA"
"ENST00000392151" "CHP1" "nonsense_mediated_decay"
"ENST00000334660" "CHP1" "protein_coding"
"ENST00000560397" "CHP1" "protein_coding"
"ENST00000560633" "CHP1" "lncRNA"
"ENST00000560965" "CHP1" "protein_coding"
"ENST00000648595" "EPB42" "protein_coding"
"ENST00000540029" "EPB42" "protein_coding"
"ENST00000441366" "EPB42" "protein_coding"
"ENST00000622454" "EPB42" "protein_coding"
"ENST00000567019" "EPB42" "retained_intron"
"ENST00000565459" "EPB42" "protein_coding"
"ENST00000569204" "EPB42" "protein_coding"
"ENST00000382031" "MAP1A" "protein_coding"
"ENST00000300231" "MAP1A" "protein_coding"
"ENST00000406925" "HYPK" "protein_coding"
"ENST00000498605" "HYPK" "lncRNA"
"ENST00000442995" "HYPK" "protein_coding"
"ENST00000458412" "HYPK" "protein_coding"
"ENST00000497142" "HYPK" "lncRNA"
